id,name,population,lat,lon
05176,Padiernos,276,40.62193213,-4.84478522
05177,Pajares de Adaja,135,40.92369651,-4.64035589
05178,Palacios de Goda,407,41.11785196,-4.7849894
05179,Papatrigo,221,40.87015084,-4.83148368
05180,El Parral,61,40.79782671,-4.99028495
05181,Pascualcobo,38,40.6553393,-5.27726468
05182,Pedro Bernardo,771,40.24318819,-4.91435677
05183,Pedro-Rodríguez,135,40.93652348,-4.78531524
05184,Peguerinos,303,40.62652248,-4.23331613
05185,Peñalba de Ávila,103,40.77199055,-4.74734866
05186,Piedrahíta,1662,40.46377754,-5.32791926
05187,Piedralaves,2136,40.31768435,-4.69830037
05188,Poveda,34,40.56628666,-5.07967686
05189,Poyales del Hoyo,493,40.1724327,-5.16544718
05190,Pozanco,56,40.80000542,-4.66945582
05191,Pradosegar,119,40.54877889,-5.07194337
05192,Puerto Castilla,100,40.28982213,-5.62943843
05193,Rasueros,161,41.02309217,-5.0749183
05194,Riocabado,131,40.83337644,-4.80605215
05195,Riofrío,195,40.54728355,-4.7779986
05196,Rivilla de Barajas,62,40.90129693,-4.98775612
05197,Salobral,111,40.6114066,-4.81089062
05198,Salvadiós,77,40.87683079,-5.09616762
05199,San Bartolomé de Béjar,54,40.40828588,-5.66269263
05200,San Bartolomé de Corneja,37,40.49287529,-5.3852527
05201,San Bartolomé de Pinares,501,40.54318685,-4.54007894
05204,Sanchidrián,710,40.89198117,-4.58156208
05205,Sanchorreja,80,40.6648407,-4.91485123
05206,San Esteban de los Patos,20,40.74608208,-4.62473304
05207,San Esteban del Valle,745,40.27571956,-4.97954984
05208,San Esteban de Zapardiel,39,41.09215849,-4.90123587
05209,San García de Ingelmos,70,40.76993145,-5.11618039
05210,San Juan de la Encinilla,65,40.82881844,-4.83969097
05211,San Juan de la Nava,435,40.47824649,-4.68397122
05212,San Juan del Molinillo,234,40.45892707,-4.81925634
05213,San Juan del Olmo,80,40.6531732,-5.05025004
05214,San Lorenzo de Tormes,32,40.3707565,-5.48740524
05215,San Martín de la Vega del Alberche,161,40.42971228,-5.15637504
05216,San Martín del Pimpollar,220,40.36843829,-5.05612783
05217,San Miguel de Corneja,70,40.48772442,-5.28665207
05218,San Miguel de Serrezuela,103,40.6703663,-5.28809206
05219,San Pascual,43,40.88239478,-4.75662182
05220,San Pedro del Arroyo,500,40.80511148,-4.86761787
05221,Santa Cruz del Valle,322,40.25084253,-5.00337327
05222,Santa Cruz de Pinares,172,40.54221491,-4.57937886
05224,Santa María del Arroyo,101,40.60413154,-4.92429815
05225,Santa María del Berrocal,374,40.50953207,-5.40604773
05226,Santa María de los Caballeros,67,40.38817734,-5.45157451
05227,Santa María del Tiétar,533,40.30401501,-4.55499216
05228,Santiago del Collado,168,40.43356101,-5.35658286
05229,Santo Domingo de las Posadas,72,40.81240832,-4.63302434
05230,Santo Tomé de Zabarcos,70,40.78778403,-4.91030758
05231,San Vicente de Arévalo,166,40.96798343,-4.80063719
05232,La Serrada,137,40.63147261,-4.79267984
05233,Serranillos,279,40.33734323,-4.91118838
05234,Sigeres,41,40.79932062,-4.93262663
05235,Sinlabajos,136,41.07717554,-4.8319548
05236,Solana de Ávila,107,40.3147188,-5.61476569
05237,Solana de Rioalmar,149,40.73792327,-5.01011096
05238,Solosancho,779,40.55422071,-4.90618079
05239,Sotalbo,247,40.54195506,-4.85000498
05240,Sotillo de la Adrada,4870,40.29254199,-4.58061179
05241,El Tiemblo,4445,40.41568332,-4.50074945
05242,Tiñosillos,759,40.93452518,-4.72846115
05243,Tolbaños,82,40.75147571,-4.58143919
05244,Tormellas,36,40.30493371,-5.5096253
05245,Tornadizos de Ávila,456,40.62636604,-4.61427449
05246,Tórtoles,37,40.56176842,-5.25924223
05247,La Torre,223,40.58857728,-4.96478322
05249,Umbrías,103,40.313466,-5.579068
05251,Vadillo de la Sierra,58,40.60628434,-5.12652621
05252,Valdecasa,57,40.65918664,-5.01157755
05253,Vega de Santa María,76,40.83583842,-4.64251794
05254,Velayos,211,40.8410303,-4.62255309
05256,Villaflor,102,40.75894553,-4.87376482
05257,Villafranca de la Sierra,130,40.49732636,-5.22997426
05258,Villanueva de Gómez,115,40.88368722,-4.71624255
05259,Villanueva del Aceral,97,41.0416012,-4.85302538
05260,Villanueva del Campillo,105,40.57833664,-5.17990231
05261,Villar de Corneja,37,40.47509037,-5.43253663
05262,Villarejo del Valle,327,40.28592335,-4.99699805
05263,Villatoro,152,40.55534171,-5.11094168
05264,Viñegra de Moraña,47,40.85154867,-4.92016889
05265,Vita,79,40.81238203,-5.00595457
05266,Zapardiel de la Cañada,83,40.60595082,-5.33983309
05267,Zapardiel de la Ribera,84,40.35469296,-5.32785857
05901,San Juan de Gredos,248,40.3605728,-5.25149602
05902,Santa María del Cubillo,315,40.74221173,-4.47277814
05903,Diego del Carpio,108,40.66481529,-5.3260631
05904,Santiago del Tormes,110,40.33042306,-5.39855186
05905,Villanueva de Ávila,230,40.37877278,-4.82250544
06001,Acedera,814,39.07492505,-5.57151763
06002,Aceuchal,5446,38.64700914,-6.48701436
06003,Ahillones,797,38.26032661,-5.86674807
06004,Alange,1831,38.78524438,-6.24722704
06005,La Albuera,2002,38.71641036,-6.8226616
06006,Alburquerque,5063,39.21986861,-7.00101838
06007,Alconchel,1634,38.51593336,-7.0713971
06008,Alconera,758,38.3981974,-6.47650617
06009,Aljucén,261,39.04476158,-6.33122406
06010,Almendral,1195,38.61467816,-6.82136683
06011,Almendralejo,33948,38.68445279,-6.40778009
06012,Arroyo de San Serván,4038,38.85331478,-6.45460038
06013,Atalaya,278,38.33308979,-6.47356341
06014,Azuaga,7624,38.2578584,-5.67527592
06015,Badajoz,150190,38.87874339,-6.97099704
06016,Barcarrota,3452,38.51443528,-6.84900488
06017,Baterno,243,38.95669787,-4.9113809
06018,Benquerencia de la Serena,783,38.70042909,-5.49447757
06019,Berlanga,2219,38.28305387,-5.82908706
06020,Bienvenida,2031,38.29861964,-6.21035226
06021,Bodonal de la Sierra,1001,38.14723868,-6.55850635
06022,Burguillos del Cerro,3015,38.38138621,-6.59168483
06023,Cabeza del Buey,4583,38.7214897,-5.21891444
06024,Cabeza la Vaca,1272,38.0864699,-6.42110316
06025,Calamonte,6095,38.88893824,-6.38613315
06026,Calera de León,917,38.10610107,-6.33785269
06027,Calzadilla de los Barros,699,38.30038359,-6.31714218
06028,Campanario,4742,38.86338276,-5.61778505
06029,Campillo de Llerena,1329,38.50201278,-5.83144538
06030,Capilla,155,38.81944508,-5.08452393
06031,Carmonita,518,39.15390858,-6.33797825
06032,El Carrascalejo,78,39.02256965,-6.33741854
06033,Casas de Don Pedro,1380,39.10363411,-5.329735764
06034,Casas de Reina,203,38.20316929,-5.97031285
06035,Castilblanco,852,39.28494719,-5.08950312
06036,Castuera,5567,38.72139142,-5.54521191
06037,La Codosera,2004,39.208167,-7.172767784
06038,Cordobilla de Lácara,838,39.14776685,-6.43602265
06039,La Coronada,2153,38.92053331,-5.67088279
06040,Corte de Peleas,1163,38.72510832,-6.67053644
06041,Cristina,553,38.83667712,-6.09950867
06042,Cheles,1162,38.51160599,-7.27991871
06043,Don Álvaro,814,38.84855612,-6.27500576
06044,Don Benito,37485,38.95410117,-5.86126299
06045,Entrín Bajo,546,38.71905481,-6.71439072
06046,Esparragalejo,1510,38.94282883,-6.43588312
06047,Esparragosa de la Serena,960,38.64976324,-5.60615289
06048,Esparragosa de Lares,875,38.97455695,-5.27081265
06049,Feria,1050,38.51193337,-6.5641732
06050,Fregenal de la Sierra,4753,38.16988677,-6.65364856
06051,Fuenlabrada de los Montes,1736,39.13206947,-4.93448349
06052,Fuente de Cantos,4638,38.24660131,-6.30921689
06053,Fuente del Arco,668,38.15182185,-5.89717958
06054,Fuente del Maestre,6626,38.52863453,-6.44944794
06055,Fuentes de León,2198,38.06794873,-6.5388528
06056,Garbayuela,494,39.049844,-4.99800972
06057,Garlitos,539,38.88243029,-5.04766506
06058,La Garrovilla,2297,38.92093607,-6.47512317
06059,Granja de Torrehermosa,1933,38.30878083,-5.5976388
06060,Guareña,6668,38.8593997,-6.0999444
06061,La Haba,1208,38.9198465,-5.80084036
06062,Helechosa de los Montes,587,39.31243278,-4.90927313
06063,Herrera del Duque,3413,39.16548351,-5.04958664
06064,Higuera de la Serena,901,38.64521533,-5.74159676
06065,Higuera de Llerena,350,38.37506794,-5.99837875
06066,Higuera de Vargas,1882,38.44375987,-6.97445533
06067,Higuera la Real,2199,38.14215324,-6.68914319
06068,Hinojosa del Valle,477,38.48277472,-6.18463421
06069,Hornachos,3418,38.55475085,-6.06729778
06070,Jerez de los Caballeros,9147,38.32205063,-6.77141685
06071,La Lapa,294,38.45360928,-6.51949107
06072,Lobón,2745,38.85068645,-6.62348869
06073,Llera,806,38.44729135,-6.05632864
06074,Llerena,5650,38.23750303,-6.01526269
06075,Magacela,489,38.89531141,-5.73334486
06076,Maguilla,943,38.36769157,-5.83802274
06077,Malcocinado,356,38.12198919,-5.690985174
06078,Malpartida de la Serena,524,38.67450582,-5.63980554
06079,Manchita,751,38.81381428,-6.02126085
06080,Medellín,2237,38.96316089,-5.95817591
06081,Medina de las Torres,1153,38.34130493,-6.4131934
06082,Mengabril,488,38.93601544,-5.9329165
06083,Mérida,59461,38.91738788,-6.34417211
06084,Mirandilla,1223,39.00193263,-6.28831454
06085,Monesterio,4254,38.08759297,-6.27266541
06086,Montemolín,1280,38.15403299,-6.21281756
06087,Monterrubio de la Serena,2237,38.58911098,-5.44452908
06088,Montijo,15312,38.90978737,-6.6175854
06089,La Morera,703,38.5456615,-6.65380907
06090,La Nava de Santiago,909,39.0630011,-6.50415639
06091,Navalvillar de Pela,4364,39.09085587,-5.46977095
06092,Nogales,627,38.58668872,-6.74935083
06093,Oliva de la Frontera,4967,38.27789887,-6.91844655
06094,Oliva de Mérida,1669,38.79042647,-6.12361415
06095,Olivenza,11776,38.68566049,-7.09959828
06096,Orellana de la Sierra,275,39.03106626,-5.49739764
06097,Orellana la Vieja,2594,39.00463934,-5.53341769
06098,Palomas,657,38.69271447,-6.13504231
06099,La Parra,1283,38.52077384,-6.62294036
06100,Peñalsordo,831,38.81986447,-5.11383709
06101,Peraleda del Zaucejo,477,38.47304541,-5.5660814
06102,Puebla de Alcocer,1130,38.98521722,-5.25725408
06103,Puebla de la Calzada,5812,38.89433422,-6.62503114
06104,Puebla de la Reina,707,38.66340615,-6.10284251
06105,Puebla del Maestre,642,38.08466572,-6.07947177
06106,Puebla del Prior,448,38.57063153,-6.19871751
06107,Puebla de Obando,1816,39.17754539,-6.62826828
06108,Puebla de Sancho Pérez,2640,38.39522626,-6.40041794
06109,Quintana de la Serena,4469,38.74137335,-5.67200399
06110,Reina,143,38.18578669,-5.94863713
06111,Rena,614,39.05312924,-5.80821505
06112,Retamal de Llerena,433,38.57795826,-5.83832811
06113,Ribera del Fresno,3193,38.55155911,-6.23928193
06114,Risco,122,38.91085894,-5.12125068
06115,La Roca de la Sierra,1436,39.10956891,-6.68968921
06116,Salvaleón,1671,38.50960903,-6.78590473
06117,Salvatierra de los Barros,1573,38.49066078,-6.68445132
06118,Sancti-Spíritus,154,38.92521313,-5.14632753
06119,San Pedro de Mérida,879,38.94987235,-6.18692716
06120,Santa Amalia,3939,39.01178649,-6.0122371
06121,Santa Marta,4136,38.61476819,-6.6274065
06122,Los Santos de Maimona,8096,38.44923755,-6.38368803
06123,San Vicente de Alcántara,5262,39.36059061,-7.13657708
06124,Segura de León,1783,38.12043461,-6.53106787
06125,Siruela,1802,38.97574324,-5.05002707
06126,Solana de los Barros,2538,38.72591237,-6.53712337
06127,Talarrubias,3274,39.03794326,-5.23380363
06128,Talavera la Real,5282,38.87844356,-6.76993127
06129,Táliga,662,38.52763407,-7.01457961
06130,Tamurejo,205,38.99068302,-4.94851276
06131,Torre de Miguel Sesmero,1230,38.61907612,-6.79641452
06132,Torremayor,1010,38.90067606,-6.53633859
06133,Torremejía,2246,38.78950074,-6.37812152
06134,Trasierra,607,38.19121125,-5.9941539
06135,Trujillanos,1401,38.95067262,-6.25988129
06136,Usagre,1747,38.35748434,-6.165668085
06137,Valdecaballeros,1066,39.2438431,-5.19011761
06138,Valdetorres,1155,38.91595395,-6.06914717
06139,Valencia de las Torres,502,38.40221511,-6.00297541
06140,Valencia del Mombuey,725,38.24297095,-7.11881281
06141,Valencia del Ventoso,1900,38.26634201,-6.47398252
06142,Valverde de Burguillos,280,38.32810904,-6.53755107
06143,Valverde de Leganés,4209,38.67237586,-6.98171271
06144,Valverde de Llerena,557,38.21406166,-5.82101098
06145,Valverde de Mérida,1018,38.9113823,-6.22022833
06146,Valle de la Serena,1111,38.70173619,-5.79881484
06147,Valle de Matamoros,346,38.37894799,-6.80361045
06148,Valle de Santa Ana,1113,38.36772345,-6.78986116
06149,Villafranca de los Barros,12366,38.56115283,-6.33990452
06150,Villagarcía de la Torre,883,38.2928097,-6.07950624
06151,Villagonzalo,1212,38.86306603,-6.19762595
06152,Villalba de los Barros,1441,38.61320353,-6.50930221
06153,Villanueva de la Serena,25751,38.97390781,-5.79980751
06154,Villanueva del Fresno,3272,38.37502925,-7.16667588
06155,Villar del Rey,2101,39.13265205,-6.84779951
06156,Villar de Rena,1320,39.07722738,-5.81199075
06157,Villarta de los Montes,403,39.21369919,-4.79208457
06158,Zafra,16672,38.42617898,-6.4193056
06159,Zahínos,2766,38.33073479,-6.95354061
06160,Zalamea de la Serena,3428,38.65012696,-5.66080875
06161,Zarza-Capilla,297,38.80686554,-5.15511609
06162,La Zarza,3369,38.8179844,-6.21684207
06901,Valdelacalzada,2762,38.88958069,-6.70034284
06902,Pueblonuevo del Guadiana,1953,38.92283324,-6.75618834
06903,Guadiana,2416,38.92856717,-6.690886645
07001,Alaró,5909,39.70531287,2.78929422
07002,Alaior,9748,39.93484767,4.13954133
07003,Alcúdia,21322,39.85133232,3.12052167
07004,Algaida,6170,39.55960002,2.89590963
07005,Andratx,11833,39.57698567,2.42166738
07006,Artà,8208,39.6959618,3.35420478
07007,Banyalbufar,577,39.68725234,2.51404544
07008,Binissalem,9172,39.68898957,2.84218549
07009,Búger,1148,39.7590053,2.9855715
07010,Bunyola,7286,39.69606038,2.69938561
07011,Calvià,53162,39.5658892,2.50248281
07012,Campanet,2790,39.77486818,2.96607993
07013,Campos,11763,39.43054249,3.01814674
07014,Capdepera,12340,39.70272083,3.43335832
07015,Ciutadella de Menorca,31443,40.00191941,3.83794037
07016,Consell,4304,39.66870194,2.8139355
07017,Costitx,1490,39.65741566,2.95035295
07018,Deià,675,39.74902676,2.64671196
07019,Escorca,194,39.82311033,2.88475312
07020,Esporles,5236,39.66685542,2.57938287
07021,Estellencs,359,39.65367759,2.48208552
07022,Felanitx,18592,39.46872493,3.14917515
07023,Ferreries,5051,39.98257652,4.00760611
07024,Formentera,11171,38.7053186,1.4281037
07025,Fornalutx,717,39.78221695,2.74130906
07026,Eivissa,51996,38.911944,1.424382
07027,Inca,34577,39.72118528,2.91196747
07028,Lloret de Vistalegre,1589,39.61804799,2.97531312
07029,Lloseta,6378,39.71897118,2.86747096
07030,Llubí,2438,39.70079115,3.00508565
07031,Llucmajor,39040,39.49075501,2.89030165
07032,Maó,29902,39.889762,4.264303
07033,Manacor,46395,39.56889081,3.20952136
07034,Mancor de la Vall,1639,39.75000601,2.87100752
07035,Maria de la Salut,2336,39.66430372,3.07329391
07036,Marratxí,39440,39.62197678,2.750216646
07037,Es Mercadal,5939,39.98840625,4.09305293
07038,Montuïri,3144,39.56754682,2.98125608
07039,Muro,7825,39.73685393,3.05731321
07040,Palma,423350,39.57114699,2.65181698
07041,Petra,3118,39.61130166,3.11229719
07042,Pollença,17279,39.87749578,3.01575353
07043,Porreres,5741,39.5149701,3.02406691
07044,Sa Pobla,14164,39.77003222,3.02339911
07045,Puigpunyent,2055,39.62087168,2.5266031
07046,Sant Antoni de Portmany,28237,38.98087489,1.30418187
07047,Sencelles,3795,39.64769631,2.89777048
07048,Sant Josep de sa Talaia,29506,38.92188093,1.29287595
07049,Sant Joan,2195,39.59697822,3.03858511
07050,Sant Joan de Labritja,6838,39.07784991,1.51409527
07051,Sant Llorenç des Cardassar,9227,39.61076123,3.28575127
07052,Sant Lluís,7019,39.84910494,4.25765995
07053,Santa Eugènia,1843,39.62413133,2.83985105
07054,Santa Eulària des Riu,41228,38.98383613,1.52911819
07055,Santa Margalida,13160,39.70308972,3.10127212
07056,Santa María del Camí,7552,39.64709883,2.77975044
07057,Santanyí,12480,39.35450328,3.12944446
07058,Selva,4289,39.7553522,2.90186218
07059,ses Salines,5044,39.33869409,3.05568485
07060,Sineu,4369,39.64286417,3.01060535
07061,Sóller,13610,39.7644573,2.71413767
07062,Son Servera,11932,39.62043877,3.36006337
07063,Valldemossa,2037,39.70926921,2.62218352
07064,es Castell,7670,39.87832753,4.28966629
07065,Vilafranca de Bonany,3699,39.56790262,3.08744135
07901,Ariany,963,39.65016306,3.11196402
07902,Es Migjorn Gran,1563,39.94614691,4.051704
08001,Abrera,12848,41.51794352,1.90221018
08002,Aguilar de Segarra,294,41.73937,1.63134
08003,Alella,10139,41.49361157,2.295316458
08004,Alpens,273,42.11918767,2.10093622
08005,L'Ametlla del Vallès,9296,41.67042597,2.2625552
08006,Arenys de Mar,16342,41.58055665,2.54953867
08007,Arenys de Munt,9413,41.60908914,2.53985948
08008,Argençola,222,41.59766695,1.44349093
08009,Argentona,12846,41.55414605,2.40073304
08010,Artés,5994,41.799633,1.95102866
08011,Avià,2249,42.07719221,1.822711799
08012,Avinyó,2289,41.86339433,1.97121783
08013,Avinyonet del Penedès,1732,41.36153844,1.77692952
08014,Aiguafreda,2567,41.76840775,2.25066785
08015,Badalona,225957,41.45262481,2.24625368
08016,Bagà,2149,42.25270053,1.86189664
08017,Balenyà,3969,41.81419402,2.23355625
08018,Balsareny,3307,41.86322949,1.87760063
08019,Barcelona,1660122,41.38424664,2.17634927
08020,Begues,7432,41.33070635,1.92397654
08021,Bellprat,72,41.51706258,1.43413553
08022,Berga,16959,42.10328874,1.8440247
08023,Bigues i Riells del Fai,9949,41.67774086,2.22171953
08024,Borredà,430,42.13544837,1.99399235
08025,El Bruc,2268,41.57903397,1.7826575
08026,El Brull,287,41.8171574,2.30594351
08027,Les Cabanyes,998,41.37112957,1.68926987
08028,Cabrera d'Anoia,1665,41.47829181,1.70296958
08029,Cabrera de Mar,4945,41.52804539,2.39258336
08030,Cabrils,7799,41.52584282,2.36829644
08031,Calaf,3566,41.73400265,1.5114597
08032,Caldes d'Estrac,3223,41.56984859,2.52733996
08033,Caldes de Montbui,18109,41.63121718,2.16488078
08034,Calders,1097,41.78919345,1.99225057
08035,Calella,19862,41.61378676,2.65807435
08036,Calonge de Segarra,188,41.7626169,1.47710318
08037,Calldetenes,2601,41.9260391,2.28367149
08038,Callús,2099,41.78274113,1.78419181
08039,Campins,589,41.72478625,2.46316202
08040,Canet de Mar,15010,41.58963398,2.58263796
08041,Canovelles,17051,41.62465146,2.27806994
08042,Cànoves i Samalús,3322,41.69387738,2.35291599
08043,Canyelles,5218,41.28683284,1.72239127
08044,Capellades,5417,41.53137121,1.6863149
08045,Capolat,88,42.07824313,1.75302449
08046,Cardedeu,19023,41.63857345,2.35643981
08047,Cardona,4569,41.9137431,1.6814463
08048,Carme,783,41.5312096,1.62095444
08049,Casserres,1630,42.01371433,1.84259328
08050,Castellar del Riu,169,42.1205015,1.76309557
08051,Castellar del Vallès,25150,41.61807776,2.08580516
08052,Castellar de n'Hug,171,42.2828734,2.01715654
08053,Castellbell i el Vilar,4054,41.62899055,1.861576895
08054,Castellbisbal,12813,41.47486094,1.98046176
08055,Castellcir,778,41.75917575,2.14845292
08056,Castelldefels,68427,41.27877343,1.97680641
08057,Castell de l'Areny,69,42.17342443,1.94534683
08058,Castellet i la Gornal,2572,41.25426298,1.59139642
08059,Castellfollit del Boix,461,41.66502174,1.6851867
08060,Castellfollit de Riubregós,162,41.77617894,1.43806257
08061,Castellgalí,2311,41.67613293,1.8396602
08062,Castellnou de Bages,1427,41.83408104,1.83745179
08063,Castellolí,651,41.59858126,1.70053944
08064,Castellterçol,2735,41.75134192,2.12121675
08065,Castellví de la Marca,1674,41.32614749,1.61932606
08066,Castellví de Rosanes,2089,41.44913218,1.89891728
08067,Centelles,7726,41.79843592,2.21940816
08068,Cervelló,9469,41.39575781,1.95331219
08069,Collbató,4828,41.57016377,1.82790997
08070,Collsuspina,387,41.82557802,2.17489732
08071,Copons,340,41.63650072,1.51885626
08072,Corbera de Llobregat,15466,41.41481133,1.92914739
08073,Cornellà de Llobregat,90303,41.35546934,2.07013202
08074,Cubelles,16914,41.20872584,1.67282672
08075,Dosrius,5910,41.59451952,2.4066352
08076,Esparreguera,22442,41.54123747,1.86885891
08077,Esplugues de Llobregat,46921,41.37211895,2.0840895
08078,L'Espunyola,266,42.05376,1.76738
08079,L'Estany,405,41.86923785,2.11255619
08080,Fígols,47,42.1816231,1.83665289
08081,Fogars de Montclús,482,41.72774181,2.443422675
08082,Fogars de la Selva,1632,41.73903942,2.67967453
08083,Folgueroles,2268,41.9390191,2.31949881
08084,Fonollosa,1558,41.76332667,1.66917921
08085,Font-rubí,1456,41.41416031,1.651743545
08086,Les Franqueses del Vallès,20522,41.6363264,2.297273637
08087,Gallifa,183,41.69329008,2.11156373
08088,La Garriga,17052,41.68581739,2.28657941
